workspace_id,meeting_key,race_key,generated_at,race_date,track,race_no,no,horse,epi,market,open,high,low,move,edgeiq_price,edge,status,source,source_timestamp,source_confidence,row_status,market_availability_status,market_source_status,market_observed_at,market_generated_at,market_age_minutes,market_freshness_status,market_is_live
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,4,King Kauffo,34.79,23.00,,,,,15.23,+51.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,5,Masakari,54.35,4.40,,,,,8.45,-47.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,6,Prestige Zerprise,46.67,4.20,,,,,10.34,-59.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,7,Unoyaself,49.29,4.00,,,,,9.62,-58.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,8,Ive Got The Power,,61.00,,,,,1906.54,-96.8%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,9,Misil Beauty,,26.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,10,Pride Of Mandy,54.98,6.00,,,,,8.33,-28.0%,Scratched,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,scratched,SCRATCHED,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,CATALOG_STATUS,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,11,Sharp Remark,,14.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,12,Shes A Good Cause,6.05,51.00,,,,,136.52,-62.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R1,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,1,13,Thinking Positive,44.94,15.00,,,,,10.87,+38.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,1,Barrett Reef,,81.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,2,Kokonda,59.40,4.00,,,,,7.20,-44.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,3,Skilled Sailor,73.32,26.00,,,,,4.80,+441.7%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,4,The Archer,28.48,19.00,,,,,54.82,-65.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,5,Cosmic Command,53.29,16.00,,,,,9.01,+77.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,6,Hot Spirit,47.87,18.00,,,,,11.43,+57.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,7,I'lluvyoulongtime,,126.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,8,I'mfallinforyou,57.21,12.00,,,,,7.77,+54.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,9,Sister's Run,20.64,23.00,,,,,1038.36,-97.8%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,10,Xuxa Kiss,50.83,5.50,,,,,9.99,-44.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,11,You Said What,22.01,4.40,,,,,323.46,-98.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,12,Gilgeous,,5.50,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,13,The Cellist,46.27,17.00,,,,,12.36,+37.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,14,Rock The Vendi,,14.00,,,,,,,Scratched,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,scratched,SCRATCHED,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,CATALOG_STATUS,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,15,Fierce Ruby,,61.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,16,Aniketos,,126.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,17,Lull Us Away,31.29,126.00,,,,,37.75,+233.8%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R2,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,2,18,Okeah,49.79,71.00,,,,,10.45,+579.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,1,Adieu Grasse,38.41,41.00,,,,,6.46,+534.7%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,2,Flood The Bar,32.85,81.00,,,,,9.61,+742.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,3,Kensington City,20.10,11.00,,,,,75.78,-85.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,4,Opinion Leader,,19.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,5,Bourdeto,17.57,8.00,,,,,415.17,-98.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,6,He Xiangu,,23.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,7,Miss Navratilova,47.95,6.50,,,,,3.96,+64.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,8,Naughty Jamie,,7.50,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,9,Some Comfort,,17.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,10,Cha Ching King,,1.80,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,11,Tallingas Avanti,,19.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R3,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,3,12,Agoraphobic,66.54,8.50,,,,,2.11,+302.8%,Scratched,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,scratched,SCRATCHED,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,CATALOG_STATUS,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,1,Brazen Martini,42.79,34.00,,,,,13.27,+156.2%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,2,Cries And Whispers,52.66,4.80,,,,,9.01,-46.7%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,3,Tallingas Wisdom,,16.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,4,True Beauty,,81.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,5,Ying Moon,,21.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,6,Blue Valentine,58.74,16.00,,,,,7.43,+115.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,7,Frosted Amber,54.92,10.00,,,,,8.36,+19.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,8,Groan,,19.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,9,Love Wine,,31.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,10,Shows No Shame,58.50,16.00,,,,,7.48,+113.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,11,Snitchy,30.73,8.50,,,,,26.83,-68.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,12,Cultural Interest,,7.00,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,13,Jourama,37.55,3.00,,,,,17.25,-82.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,14,Whimsy Smile,45.98,2.25,,,,,11.57,-80.6%,Scratched,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,scratched,SCRATCHED,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,CATALOG_STATUS,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,15,Mulgowie,40.98,61.00,,,,,14.45,+322.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,16,Wunderlust,14.10,81.00,,,,,1291.02,-93.7%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,17,Rock It Fuel,26.43,51.00,,,,,39.14,+30.3%,Scratched,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,scratched,SCRATCHED,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,CATALOG_STATUS,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,18,Coachella Lass,27.00,34.00,,,,,36.97,-8.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R4,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,4,19,Valorada,55.36,71.00,,,,,8.24,+761.7%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,1,Paparazzo,63.01,7.50,,,,,10.94,-31.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,2,Raven's Silver,49.10,6.00,,,,,24.04,-75.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,3,Chicago Blues,37.92,3.80,,,,,94.03,-96.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,4,Shelly's Legacy,80.89,14.00,,,,,5.96,+134.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,5,Moonbird,44.27,16.00,,,,,37.08,-56.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
