source_type,race_id,race_date,track,track_key,race_no,race_no_numeric,horse_id,horse,saddle_number,trainer,jockey,final_position,final_position_abbreviation,comment,barrier_number,start_position,race_time,beaten_margin,distance_run,time_var_to_winner,distance_var_to_winner,six_hundred_metres_time,two_hundred_metres_time,row_type,distance_label,position,time,avg_speed_mps,avg_speed_kmh,response_path,response_sha256,parsed_utc
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15717112,Capital Grace,11,Emma-Lee & David Browne,D.G.Thornton,7,7th,Jumped Ok Restrained Mid Field Inside 5 Lengths followed winner in run only Held Ground # needs easier,1,0,1:37.66,4.06,1607,64,+1,33.78,11.65,SPLIT,200m-FINISH,7,11.65,17.18,61.848,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,1400m,11,1:22.62,13.31,47.916,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,1200m,11,1:09.92,16.06,57.816,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,1000m,11,57.57,16.21,58.356,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,800m,11,45.34,16.39,59.004,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,600m,11,33.40,16.94,60.984,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,400m,11,22.30,18.18,65.448,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,200m,9,11.57,18.68,67.248,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SECTIONAL,FINISH,8,1:37.75,17.34,62.424,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,1600m-1400m,11,15.13,13.31,47.916,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,1400m-1200m,11,12.70,16.06,57.816,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,1200m-1000m,11,12.35,16.21,58.356,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,1000m-800m,11,12.23,16.39,59.004,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,800m-600m,11,11.94,16.94,60.984,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,600m-400m,11,11.10,18.18,65.448,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,400m-200m,9,10.73,18.68,67.248,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15718296,Ancho,7,G.W.Egan,J.McNeil,8,8th,Slow Out 1 Lengths Settled Down last 8 Lengths Not Enough Pace On still Mile Back Turn Closest # tempo against,11,0,1:37.75,4.56,1610,73,+3,33.40,11.57,SPLIT,200m-FINISH,8,11.57,17.34,62.424,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,1400m,7,1:23.00,13.62,49.032,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,1200m,8,1:10.47,16.27,58.572,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,1000m,8,58.13,16.21,58.356,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,800m,7,45.80,16.33,58.788,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,600m,7,33.80,16.98,61.128,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,400m,7,22.60,18.31,65.916,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,200m,10,11.61,18.29,65.844,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SECTIONAL,FINISH,9,1:37.79,17.36,62.496,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,1600m-1400m,7,14.79,13.62,49.032,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,1400m-1200m,8,12.53,16.27,58.572,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,1200m-1000m,8,12.34,16.21,58.356,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,1000m-800m,7,12.33,16.33,58.788,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,800m-600m,7,12.00,16.98,61.128,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,600m-400m,7,11.20,18.31,65.916,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,400m-200m,10,10.99,18.29,65.844,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
RACINGCOM_GRAPHQL_GETRACEFORM,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,2026-07-20,Southside Pakenham Synthetic,SOUTHSIDEPAKENHAMSYNTHETIC,8,8,15716860,Caleana,8,Mick Price & Michael Kent (Jnr),L.K.Cartwright,9,9th,Jumped Ok Restrained from Outside Settled Down Mid Field 3 Wide No Cover 6 Lengths wider Turn Held Ground to line on pace race # Wide all way,10,0,1:37.79,4.81,1617,77,+11,33.80,11.61,SPLIT,200m-FINISH,9,11.61,17.36,62.496,outputs\performance-intelligence\racingcom-ingestion-v2\raw\graphql-acquisition\2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8_c097b73d9bdbb87c.json,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b,2026-07-22T19:21:35+00:00
