race_key,race_date,track,race_number,source_page_url,source_payload_file,runner_id,saddle_number,horse_name,sectional_sequence,distance_marker,position,cumulative_time_raw,cumulative_time_seconds,average_speed_source
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637372,8,Vivid Storm,5,200m,2,12.32,12.32,17.38
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637372,8,Vivid Storm,6,FINISH,2,1:13.95,73.95,16.26
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637813,9,Autumn Rainbow,1,1000m,8,59.12,59.12,16.07
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637813,9,Autumn Rainbow,2,800m,8,47.64,47.64,17.43
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637813,9,Autumn Rainbow,3,600m,8,35.27,35.27,16.18
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637813,9,Autumn Rainbow,4,400m,8,23.33,23.33,16.99
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637813,9,Autumn Rainbow,5,200m,6,11.98,11.98,17.84
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15637813,9,Autumn Rainbow,6,FINISH,5,1:14.10,74.1,16.88
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15634770,11,Monumentum,1,1000m,5,59.52,59.52,16.58
2026-05-30|CAULFIELD|R01,2026-05-30,Caulfield,1,https://www.racing.com/form/2026-05-30/caulfield/race/1/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_a3072255c6b4ea5989.json,15634770,11,Monumentum,2,800m,5,47.84,47.84,17.13
