raceDate,meeting,raceNumber,runnerNumber,runnerName,normalisedRunnerName,value,display,source,version,asAt,status,rankInRace,activeFieldSize,fieldHigh,fieldAverage,differenceFromFieldAverage,recentChange,trend,unavailableReason,eriValue,eriDisplay,eriSource,eriStatus,epi,eri,observationsUsed,latestPerformanceId,joinMethod,race_date,track,race_no,horse,horse_key,saddlecloth,horse_no,race_key_epr_market,epr_value,epr_status,is_no_history_epr_market,epr_market_gap_used,epr_market_no_history_policy,epr_market_score,edgeiq_probability_epr_v1,edgeiq_price_epr_v1,edgeiq_rank_epr_v1,race_probability_sum_epr_v1,known_epr_runner_count,no_history_runner_count,edgeiq_price_engine,edgeiq_price_engine_method,edgeiq_price_engine_parameters,built_at_epr_market_v1
2026-08-23,Wangaratta,4,7,Frosted Amber,FROSTEDAMBER,54.925,54.9,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,60.44,60.4,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 54.925, 'display': '54.9', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 4, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': 12.94634615384615, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 60.44, 'display': '60.4', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",7,EIQ_PERFORMANCE_9D039341E7B7C2C4,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Frosted Amber,FROSTEDAMBER,7,7,2026-08-23|WANGARATTA|R4,54.925,EPI_AVAILABLE,False,54.925,REAL_GOVERNED_EPR,154.5035746986761,0.11967584,8.36,4.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,8,Groan,GROAN,,,,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,NO_PRIOR_FORM_HISTORY,,,,,,,,NO_PRIOR_FORM_HISTORY,,,,ERI_UNAVAILABLE,"{'value': None, 'display': '', 'source': None, 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'NO_PRIOR_FORM_HISTORY', 'rankInRace': None, 'activeFieldSize': None, 'fieldHigh': None, 'fieldAverage': None, 'differenceFromFieldAverage': None, 'recentChange': None, 'trend': '', 'unavailableReason': 'NO_PRIOR_FORM_HISTORY'}","{'value': None, 'display': '', 'source': None, 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_UNAVAILABLE', 'unavailableReason': 'NO_PRIOR_FORM_HISTORY'}",0,,,2026-08-23,Wangaratta,4,Groan,GROAN,8,8,2026-08-23|WANGARATTA|R4,,NO_PRIOR_FORM_HISTORY,True,,NO_CURRENT_EPR_NO_PRICE,,,,,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,9,Love Wine,LOVEWINE,,,,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,NO_PRIOR_FORM_HISTORY,,,,,,,,NO_PRIOR_FORM_HISTORY,,,,ERI_UNAVAILABLE,"{'value': None, 'display': '', 'source': None, 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'NO_PRIOR_FORM_HISTORY', 'rankInRace': None, 'activeFieldSize': None, 'fieldHigh': None, 'fieldAverage': None, 'differenceFromFieldAverage': None, 'recentChange': None, 'trend': '', 'unavailableReason': 'NO_PRIOR_FORM_HISTORY'}","{'value': None, 'display': '', 'source': None, 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_UNAVAILABLE', 'unavailableReason': 'NO_PRIOR_FORM_HISTORY'}",0,,,2026-08-23,Wangaratta,4,Love Wine,LOVEWINE,9,9,2026-08-23|WANGARATTA|R4,,NO_PRIOR_FORM_HISTORY,True,,NO_CURRENT_EPR_NO_PRICE,,,,,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,10,Shows No Shame,SHOWSNOSHAME,58.5,58.5,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,IMPROVING,,55.95,56.0,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 58.5, 'display': '58.5', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 2, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': 16.521346153846153, 'recentChange': None, 'trend': 'IMPROVING', 'unavailableReason': ''}","{'value': 55.95, 'display': '56.0', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",4,2026-05-29|EIQ_RACE_311D1FE5176D842D|RCOM_RUNNER_15638229|RCOM_HORSE_5350088,FULLFORM_GOVERNED_HISTORICAL_EPI,2026-08-23,Wangaratta,4,Shows No Shame,SHOWSNOSHAME,10,10,2026-08-23|WANGARATTA|R4,58.5,EPI_AVAILABLE,False,58.5,REAL_GOVERNED_EPR,172.59388371056963,0.13368828,7.48,2.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,11,Snitchy,SNITCHY,30.725,30.7,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,50.0,50.0,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 30.725, 'display': '30.7', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 10, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': -11.253653846153846, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 50.0, 'display': '50.0', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",9,EIQ_PERFORMANCE_13B1A5C8E047EA53,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Snitchy,SNITCHY,11,11,2026-08-23|WANGARATTA|R4,30.725,EPI_AVAILABLE,False,30.725,REAL_GOVERNED_EPR,48.11431638377937,0.03726853,26.83,10.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,12,Cultural Interest,CULTURALINTEREST,,,,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,NO_PRIOR_FORM_HISTORY,,,,,,,,NO_PRIOR_FORM_HISTORY,,,,ERI_UNAVAILABLE,"{'value': None, 'display': '', 'source': None, 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'NO_PRIOR_FORM_HISTORY', 'rankInRace': None, 'activeFieldSize': None, 'fieldHigh': None, 'fieldAverage': None, 'differenceFromFieldAverage': None, 'recentChange': None, 'trend': '', 'unavailableReason': 'NO_PRIOR_FORM_HISTORY'}","{'value': None, 'display': '', 'source': None, 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_UNAVAILABLE', 'unavailableReason': 'NO_PRIOR_FORM_HISTORY'}",0,,,2026-08-23,Wangaratta,4,Cultural Interest,CULTURALINTEREST,12,12,2026-08-23|WANGARATTA|R4,,NO_PRIOR_FORM_HISTORY,True,,NO_CURRENT_EPR_NO_PRICE,,,,,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,13,Jourama,JOURAMA,37.55,37.5,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,51.44,51.4,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 37.55, 'display': '37.5', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 9, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': -4.42865384615385, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 51.44, 'display': '51.4', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",3,EIQ_PERFORMANCE_F98055FA125372A1,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Jourama,JOURAMA,13,13,2026-08-23|WANGARATTA|R4,37.55,EPI_AVAILABLE,False,37.55,REAL_GOVERNED_EPR,74.84735639165784,0.05797549,17.25,9.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,14,Whimsy Smile,WHIMSYSMILE,45.975,46.0,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,53.12,53.1,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 45.975, 'display': '46.0', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 6, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': 3.9963461538461544, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 53.12, 'display': '53.1', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",5,EIQ_PERFORMANCE_A6E66E31BE2F15EB,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Whimsy Smile,WHIMSYSMILE,14,14,2026-08-23|WANGARATTA|R4,45.975,EPI_AVAILABLE,False,45.975,REAL_GOVERNED_EPR,111.62687788044047,0.08646428,11.57,6.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,15,Mulgowie,MULGOWIE,40.975,41.0,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,55.88,55.9,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 40.975, 'display': '41.0', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 8, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': -1.0036538461538456, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 55.88, 'display': '55.9', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",4,EIQ_PERFORMANCE_E7FA7D04E02D615A,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Mulgowie,MULGOWIE,15,15,2026-08-23|WANGARATTA|R4,40.975,EPI_AVAILABLE,False,40.975,REAL_GOVERNED_EPR,89.33879340707041,0.06920031,14.45,8.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,16,Wunderlust,WUNDERLUST,14.1,14.1,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,51.92,51.9,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 14.1, 'display': '14.1', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 13, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': -27.878653846153846, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 51.92, 'display': '51.9', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",7,EIQ_PERFORMANCE_08672814BBFEFD30,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Wunderlust,WUNDERLUST,16,16,2026-08-23|WANGARATTA|R4,14.1,EPI_AVAILABLE,False,14.1,REAL_GOVERNED_EPR,1.0,0.00077458,1291.02,13.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,17,Rock It Fuel,ROCKITFUEL,26.425,26.4,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,56.36,56.4,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 26.425, 'display': '26.4', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 12, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': -15.553653846153846, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 56.36, 'display': '56.4', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",5,EIQ_PERFORMANCE_48914421B02C6B7D,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Rock It Fuel,ROCKITFUEL,17,17,2026-08-23|WANGARATTA|R4,26.425,EPI_AVAILABLE,False,26.425,REAL_GOVERNED_EPR,32.98380421301519,0.02554869,39.14,12.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,18,Coachella Lass,COACHELLALASS,27.0,27.0,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,46.4,46.4,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 27.0, 'display': '27.0', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 11, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': -14.978653846153847, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 46.4, 'display': '46.4', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",4,EIQ_PERFORMANCE_88FE85CA762936A1,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,4,Coachella Lass,COACHELLALASS,18,18,2026-08-23|WANGARATTA|R4,27.0,EPI_AVAILABLE,False,27.0,REAL_GOVERNED_EPR,34.91965789787619,0.02704817,36.97,11.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,4,19,Valorada,VALORADA,55.36,55.4,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,STABLE,,59.63,59.6,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 55.36, 'display': '55.4', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 3, 'activeFieldSize': 13, 'fieldHigh': 58.74, 'fieldAverage': 41.97865384615385, 'differenceFromFieldAverage': 13.381346153846152, 'recentChange': None, 'trend': 'STABLE', 'unavailableReason': ''}","{'value': 59.63, 'display': '59.6', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",8,2025-11-23|EIQ_RACE_8873ACC3C251880B|RCOM_RUNNER_15339285|RCOM_HORSE_5345280,FULLFORM_GOVERNED_HISTORICAL_EPI,2026-08-23,Wangaratta,4,Valorada,VALORADA,19,19,2026-08-23|WANGARATTA|R4,55.36,EPI_AVAILABLE,False,55.36,REAL_GOVERNED_EPR,156.6768441293332,0.12135922,8.24,3.0,1.0000000000000002,13,6,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,5,1,Paparazzo,PAPARAZZO,63.01,63.0,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,IMPROVING,,73.89,73.9,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 63.01, 'display': '63.0', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 5, 'activeFieldSize': 14, 'fieldHigh': 82.21, 'fieldAverage': 55.787142857142854, 'differenceFromFieldAverage': 7.222857142857144, 'recentChange': None, 'trend': 'IMPROVING', 'unavailableReason': ''}","{'value': 73.89, 'display': '73.9', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",23,2026-03-15|EIQ_RACE_862FD1CB24557125|RCOM_RUNNER_15518093|RCOM_HORSE_5333267,FULLFORM_GOVERNED_HISTORICAL_EPI,2026-08-23,Wangaratta,5,Paparazzo,PAPARAZZO,1,1,2026-08-23|WANGARATTA|R5,63.01,EPI_AVAILABLE,False,63.01,REAL_GOVERNED_EPR,105.30281760034225,0.09138033,10.94,5.0,0.99999999,14,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,5,2,Raven's Silver,RAVENSSILVER,49.1,49.1,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,63.89,63.9,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 49.1, 'display': '49.1', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 9, 'activeFieldSize': 14, 'fieldHigh': 82.21, 'fieldAverage': 55.787142857142854, 'differenceFromFieldAverage': -6.687142857142852, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 63.89, 'display': '63.9', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",37,2026-03-24|EIQ_RACE_3A1BA7FD81AAFFF0|RCOM_RUNNER_15529116|RCOM_HORSE_5285399,FULLFORM_GOVERNED_HISTORICAL_EPI,2026-08-23,Wangaratta,5,Raven's Silver,RAVENSSILVER,2,2,2026-08-23|WANGARATTA|R5,49.1,EPI_AVAILABLE,False,49.1,REAL_GOVERNED_EPR,47.930140325779206,0.04159312,24.04,9.0,0.99999999,14,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
2026-08-23,Wangaratta,5,3,Chicago Blues,CHICAGOBLUES,37.925,37.9,edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match,EPI_LINEAGE_RECOVERY_V1,2026-08-22T03:04:12Z,EPI_AVAILABLE,,,,,,,REGRESSING,,56.24,56.2,edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race,ERI_PRIOR_CONTEXT_AVAILABLE,"{'value': 37.925, 'display': '37.9', 'source': 'edgeiq_epi_performance_fact_v1.csv:latest_prior_fullForm_match', 'version': 'EPI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'EPI_AVAILABLE', 'rankInRace': 12, 'activeFieldSize': 14, 'fieldHigh': 82.21, 'fieldAverage': 55.787142857142854, 'differenceFromFieldAverage': -17.862142857142857, 'recentChange': None, 'trend': 'REGRESSING', 'unavailableReason': ''}","{'value': 56.24, 'display': '56.2', 'source': 'edgeiq_epi_race_strength_fact_v1.csv:latest_prior_run_race', 'version': 'ERI_LINEAGE_RECOVERY_V1', 'asAt': '2026-08-22T03:04:12Z', 'status': 'ERI_PRIOR_CONTEXT_AVAILABLE', 'unavailableReason': ''}",11,EIQ_PERFORMANCE_A5E50D86B6FADAB6,HORSE_DATE_TRACK_RACE_DISTANCE,2026-08-23,Wangaratta,5,Chicago Blues,CHICAGOBLUES,3,3,2026-08-23|WANGARATTA|R5,37.925,EPI_AVAILABLE,False,37.925,REAL_GOVERNED_EPR,12.25583667757535,0.01063545,94.03,12.0,0.99999999,14,0,EPR_MARKET_V1,EPR_FIELD_RELATIVE_POWER_NORMALIZATION,power=1.35;source=edgeiq_epi_current_rating_v1,2026-08-22T03:04:47Z
