operation_run_id,source_name,source_file,source_row_number,source_observed_at,source_evidence_sha256,raw_payload_sha256,raw_status
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,63,2026-07-30T04:23:22Z,bdae39b6778c9348c138e8f484131afe69e7cb931fe461f3a2ceb29b9b4b0d8d,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,64,2026-07-30T04:23:22Z,aa88db5a4b06b72b91f521810f71cc1a369ff8950cadfc5cfe5096e35aada03c,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,65,2026-07-30T04:23:22Z,7d6f830ac2cfd5a1988c549cc42074692b5282d28d9515e1cd8739b52d47f1bf,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,66,2026-07-30T04:23:22Z,3ce40e1e06fbf37a328ec41de3a66ec1435b74dca17ed34c11bcc9a1c41cee26,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,67,2026-07-30T04:23:22Z,6b6932994c2144a6855c0f6e32594838a9677253230b9b2e9f4da16f9a502edb,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,68,2026-07-30T04:23:22Z,172608f7f0a47401dc1238cf9cc2ce0457c1ea3d63773076a9c3755b5021c20b,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,69,2026-07-30T04:23:22Z,0d368c2f66d8837e71b7653f0ea784243be2088ac2afdfee99838de6e31e3173,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,70,2026-07-30T04:23:22Z,3cb77e91f9d1d12cafd8ccc03941d70d8548877a95f6fe72b9202ab65b0ea213,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,71,2026-07-30T04:23:22Z,0df86c19ddcf670e1e0810fc8c20bb3a5529fa66deda123a11c8bd8754a8a0e1,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,72,2026-07-30T04:23:22Z,540bbd3c902cb38fe88fc5617819c8415cca23266e2ca19a8b90e52a54f718d0,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,73,2026-07-30T04:23:22Z,91ef9cbbece9cccbb29273f2e7a9968ef9a4832f3261a123b1de56d88e382abc,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,74,2026-07-30T04:23:22Z,1c33c303c98429914bec2cecde7e3385d2864f9c7ec959ff958d2774a57a05b7,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,75,2026-07-30T04:23:22Z,dcdb6dee6611aea86cb7db33ee4bab89543fa8a64c887bfc93f63103de1e05fc,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,76,2026-07-30T04:23:22Z,90a7f8941557588d88e746e59b64c41d2b8a628dedc51c4090896216e749c40f,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,77,2026-07-30T04:23:22Z,0ffd2393b32d1c4fe39a6880e21bcfdef6259143033cba0e3ffc692ec4f0f321,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,78,2026-07-30T04:23:22Z,61a9385f11d76fdc40632600b4fb6afb19900d8903b01a6b06a3bb8081fa60ca,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,79,2026-07-30T04:23:22Z,fa73188a8df58fce53a8f0d166b2a3be4086cd3be4033bbd47cf0d2ef6ca1cc3,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-26_SALE_598617F0.html,80,2026-07-30T04:23:22Z,aa33b2d0803ee9e0d1690c322e5a1ec2a5924a8ddc8b076ce8c38dc8a9062321,cdebf508e5555d5ae7eeb253ceae9d2ee1dbcd12b7a993d310f01311f717f4f0,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,1,2026-07-30T04:23:23Z,c912aa663b28b3ce7ba29beb933718da6b14479fc63e72b455e71f3dda03d963,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,2,2026-07-30T04:23:23Z,82bbd4de397d7c45be84a80bf504066a2285b92e370b1941bce829e97d3ca96b,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,3,2026-07-30T04:23:23Z,0a6b8538c2ca93787f42512ab87f27704c0cb78e34b9c9ee5da02744b870e5e0,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,4,2026-07-30T04:23:23Z,58e6b5e5d53afd1425cbe81944277ad8cfc8d1bbbf99e0febf39a0e0ad1587df,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,5,2026-07-30T04:23:23Z,4700ac728502a00ab726059780b67398566de6d3b45c2db2afc9a2401090fb92,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,6,2026-07-30T04:23:23Z,607b28db7e382d75f9ede066d9fa8cad9e592809e277325f9a4822f5650506d2,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,7,2026-07-30T04:23:23Z,27f195c3ddab07748f64bb686e3f6d46669b6ccba71663f386f9ebf8aa5e6354,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,8,2026-07-30T04:23:23Z,3a46b4aa898d6d9a09998fd459be026bb2a7d082572212eff9fdf50a339abc87,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,9,2026-07-30T04:23:23Z,4779d5495c587d2e5c2a459f313e6093c737906ff27f9b57f349f9082d55932c,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,10,2026-07-30T04:23:23Z,852ecae46b6bddaee435b42fcfb45173863d92c5db6960821f4aee9fbf562bc2,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,11,2026-07-30T04:23:23Z,3c9111f327128091a2fe6cf8f547fc6b20463468d2bc2fc61608d058ea09bdf9,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,12,2026-07-30T04:23:23Z,cce8b9b048985348cf5bb3720337ecc851b92a23c32609ff618f0e19a4f4d3a6,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,13,2026-07-30T04:23:23Z,0e17d9826fd697e8031815fee3212af37f26ee7593f6295a4086640b00b224c6,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,14,2026-07-30T04:23:23Z,341be02352ac4cd63faacb937e7825d8ca63b070dd02004fdf4bfb1da807d701,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,15,2026-07-30T04:23:23Z,56046365ccc68c043680dae36fb41f57717e88d65fc3c74d667e59625340defb,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,16,2026-07-30T04:23:23Z,1c53db7edce8198f9de690d2f92b47d348d7d6bcc8d2def0a653997d127ad53a,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,17,2026-07-30T04:23:23Z,b3899890d2a4a39134d3ef57188405e188f71c1f381fed9f7a638d3229a3ed54,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,18,2026-07-30T04:23:23Z,6e0bb94825f5ee7764121c230f613240e11a4c40220f846a5c0a3987520a76fc,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,19,2026-07-30T04:23:23Z,77db0f7f2216288b8fcf0cd666b97e49e7fffe01a8692039c806aea0acaa905d,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,20,2026-07-30T04:23:23Z,3869662f29de30c77682ced972b440dd1a2ad51e6ede3b58f82d184e215a12d0,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,21,2026-07-30T04:23:23Z,136b47568e055d50815149669d520f82fb2419b6b6c05a669f7f28608ec6e05b,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,22,2026-07-30T04:23:23Z,7fa97cdc15a65b44acf8c61b218948959b527b7e71102dd534bf32d8e215f3e9,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,23,2026-07-30T04:23:23Z,ced4fff75c53d999956f75e55bdabd55e7035034ac9d3f5475988e410197fd16,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,24,2026-07-30T04:23:23Z,4944f6a4c4955954e43fe8d9ac7c2e18f8a27dde24294b901688212de5bc9375,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,25,2026-07-30T04:23:23Z,6bcdc61f3719f049107692cc2bd9fb7e1bef6961334cd7c2668e43fd08a9296c,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,26,2026-07-30T04:23:23Z,d042a2f2c7a56f29032c784edee8ba8044da264bc75abdb8804ec5cb3a77850b,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,27,2026-07-30T04:23:23Z,42ac6a71d655fa49fa350fa7b411c4e1a56b34e44df1e147f26a899d35507971,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,28,2026-07-30T04:23:23Z,117c3c94b51781aa1b28bc8515c2a3620ef7e3b8b1218ffa9b6c1687ce1e5d23,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,29,2026-07-30T04:23:23Z,a1b5d987e9fcc959cf9e4f4733aafec7954001d62b3e3d0d938c73c0cf36ac42,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,30,2026-07-30T04:23:23Z,ddaedd5ee4efc3d98d4d7b8e003f50d88605cc10610dca23cfba1aafae5a37d1,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,31,2026-07-30T04:23:23Z,1bd84e5197f6ab2567a43c3b696f5323b69e0c851b0d0fc2a890c343685d3fcf,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,32,2026-07-30T04:23:23Z,9d2c1b66c8c41a023c87945016c08ed90285f40e48e811c44ac9486a6d9efd60,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,33,2026-07-30T04:23:23Z,262a1387320750a11c6e224c14336f1f1b4c1b11725dc42e100940e02366a30a,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
VICLIVEV3-4AD06ABCBFE7,RACING_AUSTRALIA_PUBLIC_RESULTS_HTML,docs/victoria-live-recovery-v3/raw-evidence/RA_RESULTS_2026-07-30_BENDIGO_4BBB24F0.html,34,2026-07-30T04:23:23Z,811cd4c9961e0fc7c32eab6bc55b69f42dd5d17df6a6f2a70edef2d839445886,06f097cbf306416612aa6c5e6c236f27119786c276bf1c47f9a26dd80bd049ad,RAW_CAPTURED
