canonical_race_id,canonical_runner_id,race_date,track,race_number,race_distance_metres,segment_sequence,segment_start_metres,segment_end_metres,segment_distance_metres,average_speed_mps,average_speed_kmh,elapsed_time_seconds,observation_semantics,source_format,source_payload_sha256,parser_version,normalisation_version,calculation_version,eligibility_status,rejection_reason
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.29,58.644,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,1,2200,2000,200,13.720000,49.392000,14.5773,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,2,2000,1800,200,17.090000,61.524000,11.7028,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,3,1800,1600,200,16.500000,59.400000,12.1212,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,4,1600,1400,200,16.190000,58.284000,12.3533,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,5,1400,1200,200,15.530000,55.908000,12.8783,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,6,1200,1000,200,15.820000,56.952000,12.6422,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,7,1000,800,200,16.270000,58.572000,12.2926,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,8,800,600,200,17.160000,61.776000,11.6550,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,9,600,400,200,17.480000,62.928000,11.4416,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,10,400,200,200,17.090000,61.524000,11.7028,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,11,200,0,200,16.290000,58.644000,12.2775,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,13.51,48.636,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17,61.2,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.31,58.716,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.28,58.608,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,15.55,55.98,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,15.8,56.88,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.25,58.5,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17.32,62.352,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17.71,63.756,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17.18,61.848,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.21,58.356,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,1,2200,2000,200,13.510000,48.636000,14.8038,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,2,2000,1800,200,17.000000,61.200000,11.7647,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,3,1800,1600,200,16.310000,58.716000,12.2624,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,4,1600,1400,200,16.280000,58.608000,12.2850,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,5,1400,1200,200,15.550000,55.980000,12.8617,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,6,1200,1000,200,15.800000,56.880000,12.6582,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,7,1000,800,200,16.250000,58.500000,12.3077,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,8,800,600,200,17.320000,62.352000,11.5473,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,9,600,400,200,17.710000,63.756000,11.2931,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,10,400,200,200,17.180000,61.848000,11.6414,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,11,200,0,200,16.210000,58.356000,12.3381,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,13.1,47.16,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17.01,61.236,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.42,59.112,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.36,58.896,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,15.65,56.34,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,15.83,56.988,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.32,58.752,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17.65,63.54,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17.72,63.792,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,17.47,62.892,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,,,,,16.74,60.264,,CUMULATIVE_DISTANCE_POINT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,REJECTED,CUMULATIVE_POINT_NOT_USED_AS_INCREMENTAL_SEGMENT
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,1,2200,2000,200,13.100000,47.160000,15.2672,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,2,2000,1800,200,17.010000,61.236000,11.7578,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,3,1800,1600,200,16.420000,59.112000,12.1803,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,4,1600,1400,200,16.360000,58.896000,12.2249,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,5,1400,1200,200,15.650000,56.340000,12.7796,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,6,1200,1000,200,15.830000,56.988000,12.6342,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,7,1000,800,200,16.320000,58.752000,12.2549,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,8,800,600,200,17.650000,63.540000,11.3314,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,9,600,400,200,17.720000,63.792000,11.2867,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,10,400,200,200,17.470000,62.892000,11.4482,INDIVIDUAL_SEGMENT,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d,racingcom_graphql_parser_v2,edgeiq_racingcom_graphql_speed_normalised_v1,edgeiq_results_elapsed_time_observations_v1,ELIGIBLE,
