source_guess,repository_file,discovered_url,requires_verification,verified_track,verified_data_type,verification_status,notes
BOM,data\weather-source-audit\bom-live\87184\EDGEIQ_BOM_OBSERVATION_ENDPOINT_PROBE.txt,https://api.bom.gov.au/apikey/v1/observations/latest/87184/atm/surf_air,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\EDGEIQ_BOM_OBSERVATION_ENDPOINT_PROBE.txt,https://api.bom.gov.au/apikey/v1/observations/recent/87184/atm/surf_air,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\EDGEIQ_BOM_OBSERVATION_ENDPOINT_PROBE.txt,https://www.bom.gov.au/observations/latest/87184/atm/surf_air,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\EDGEIQ_BOM_OBSERVATION_ENDPOINT_PROBE.txt,https://www.bom.gov.au/page-not-found,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\EDGEIQ_BOM_OBSERVATION_ENDPOINT_PROBE.txt,https://www.bom.gov.au/observations/recent/87184/atm/surf_air,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\EDGEIQ_BOM_OBSERVATION_ENDPOINT_PROBE.txt,https://www.bom.gov.au/weatherstation/australia/victoria/87184/accessible-observations,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\bom_qc_probe_results.json,https://api.bom.gov.au/apikey/v1/observations/latest/87184/atm/surf_air,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\bom_qc_probe_results.json,https://api.bom.gov.au/apikey/v1/observations/latest/87184/atm/surf_air?include_qc_results=false,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\bom_qc_probe_results.json,https://api.bom.gov.au/apikey/v1/observations/latest/87184/atm/surf_air?include_qc_results=true,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\bom_qc_probe_results.json,https://api.bom.gov.au/apikey/v1/observations/recent/87184/atm/surf_air,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\bom_qc_probe_results.json,https://api.bom.gov.au/apikey/v1/observations/recent/87184/atm/surf_air?include_qc_results=false,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\bom_qc_probe_results.json,https://api.bom.gov.au/apikey/v1/observations/recent/87184/atm/surf_air?include_qc_results=true,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\EDGEIQ_BOM_87184_SCHEMA_AUDIT.txt,https://api.bom.gov.au/apikey/v1/observations/latest/87184/atm/surf_air?include_qc_results=false,YES,,,UNREVIEWED,
BOM,data\weather-source-audit\bom-live\87184\qc-probe\EDGEIQ_BOM_87184_SCHEMA_AUDIT.txt,https://www.bom.gov.au/weatherstation/australia/victoria/87184,YES,,,UNREVIEWED,
