"File","LineNumber","Match","Context"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9086","/visualiser/stream/","vascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9098","/visualiser/stream/","vascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9115","/visualiser/stream/","""context"": ""     /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index """
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9128","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index End *"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9340","/visualiser/stream/","esheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9353","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9363","/visualiser/stream/","esheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9664","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9671","https://its.turftrax.co.uk/visualiser/caulfield/","URL: https://its.turftrax.co.uk/visualiser/caulfield/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9677","/visualiser/stream/","/visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9682","/visualiser/stream/","../assets/css/base.css"">         <link type=""text/css"" rel=""stylesheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9687","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9689","/visualiser/stream/","""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9697","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9702","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9710","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9712","/visualiser/stream/","""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9722","/visualiser/stream/",""">         <link type=""text/css"" rel=""stylesheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9735","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9745","/visualiser/stream/",""">         <link type=""text/css"" rel=""stylesheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","9987","/visualiser/stream/",""">         <link type=""text/css"" rel=""stylesheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10000","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10010","/visualiser/stream/",""">         <link type=""text/css"" rel=""stylesheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10176","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10186","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10196","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10336","https://its.turftrax.co.uk/visualiser/caulfield/","URL: https://its.turftrax.co.uk/visualiser/caulfield/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10342","/visualiser/stream/","/visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10347","/visualiser/stream/","../assets/css/base.css"">         <link type=""text/css"" rel=""stylesheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10354","/visualiser/stream/","esheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10364","/visualiser/stream/",">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10377","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10390","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10400","/visualiser/stream/","esheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10410","/visualiser/stream/",">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10977","/visualiser/stream/","xt/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10987","/visualiser/stream/","xt/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","10997","/visualiser/stream/","xt/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11054","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11066","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11073","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11093","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11113","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11129","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11151","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11170","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","11198","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","13339","/visualiser/stream/","href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","13352","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","13362","/visualiser/stream/","href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","13379","/visualiser/stream/","""context"": ""     /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","13391","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14200","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14204","https://its.turftrax.co.uk/visualiser/ladbrokes/","""document_url"": ""https://its.turftrax.co.uk/visualiser/ladbrokes/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14210","/visualiser/stream/","""/visualiser/stream/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14222","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14224","/visualiser/stream/",".css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14234","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14237","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14246","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14248","/visualiser/stream/",".css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14258","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14265","/visualiser/stream/","""context"": ""     /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index St"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14270","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14277","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index St"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14284","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14298","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14306","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
